EventFirm_ISIN,EventFirm_Name,EventDate,PeerFirm_ISIN,PeerFirm_Name,Peer_EventDate,Year,RBICS_PrimaryCode_shared,EventFirm_CAR_shortterm_ownEvent,Peer_CAR_shortterm_ownEvent,Peer_CAR_shortterm_relative_to_EventFirmEvent,SameInputRisk_Proxy,Notes
CH1256740924,SGS SA ,2023-01-26,CH0404880129,ASMALLWORLD AG ,2023-03-16,2022,8580,"-0,0362721512423323","-0,0532390983866684",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
AT0000KTMI02,PIERER MOBILITY AG ,2024-01-29,CH0012138605,ADECCO GROUP ,2024-02-29,2023,8580,"-0,0286965096775983","-0,067153547910915",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
AT0000KTMI02,PIERER MOBILITY AG ,2024-01-29,CH0126673539,DKSH HOLDING AG ,2024-02-16,2023,8580,"-0,0286965096775983","0,00247150823371012",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
AT0000KTMI02,PIERER MOBILITY AG ,2024-01-29,CH0319416936,FLUGHAFEN ZURICH AG ,2024-03-08,2023,8580,"-0,0286965096775983","0,0374346982780943",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
AT0000KTMI02,PIERER MOBILITY AG ,2024-01-29,CH0404880129,ASMALLWORLD AG ,2024-03-14,2023,8580,"-0,0286965096775983","0,0209778583673167",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
AT0000KTMI02,PIERER MOBILITY AG ,2024-01-29,CH1256740924,SGS SA ,2024-01-26,2023,8580,"-0,0286965096775983","0,0567077009784116",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012138605,ADECCO GROUP ,2024-02-29,AT0000KTMI02,PIERER MOBILITY AG ,2024-01-29,2023,8580,"-0,067153547910915","-0,0286965096775983",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012138605,ADECCO GROUP ,2024-02-29,CH0126673539,DKSH HOLDING AG ,2024-02-16,2023,8580,"-0,067153547910915","0,00247150823371012",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012138605,ADECCO GROUP ,2024-02-29,CH0319416936,FLUGHAFEN ZURICH AG ,2024-03-08,2023,8580,"-0,067153547910915","0,0374346982780943",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012138605,ADECCO GROUP ,2024-02-29,CH0404880129,ASMALLWORLD AG ,2024-03-14,2023,8580,"-0,067153547910915","0,0209778583673167",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012138605,ADECCO GROUP ,2024-02-29,CH1256740924,SGS SA ,2024-01-26,2023,8580,"-0,067153547910915","0,0567077009784116",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0126673539,DKSH HOLDING AG ,2024-02-16,AT0000KTMI02,PIERER MOBILITY AG ,2024-01-29,2023,8580,"0,00247150823371012","-0,0286965096775983",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0126673539,DKSH HOLDING AG ,2024-02-16,CH0012138605,ADECCO GROUP ,2024-02-29,2023,8580,"0,00247150823371012","-0,067153547910915",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0126673539,DKSH HOLDING AG ,2024-02-16,CH0319416936,FLUGHAFEN ZURICH AG ,2024-03-08,2023,8580,"0,00247150823371012","0,0374346982780943",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0126673539,DKSH HOLDING AG ,2024-02-16,CH0404880129,ASMALLWORLD AG ,2024-03-14,2023,8580,"0,00247150823371012","0,0209778583673167",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0126673539,DKSH HOLDING AG ,2024-02-16,CH1256740924,SGS SA ,2024-01-26,2023,8580,"0,00247150823371012","0,0567077009784116",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0319416936,FLUGHAFEN ZURICH AG ,2024-03-08,AT0000KTMI02,PIERER MOBILITY AG ,2024-01-29,2023,8580,"0,0374346982780943","-0,0286965096775983",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0319416936,FLUGHAFEN ZURICH AG ,2024-03-08,CH0012138605,ADECCO GROUP ,2024-02-29,2023,8580,"0,0374346982780943","-0,067153547910915",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0319416936,FLUGHAFEN ZURICH AG ,2024-03-08,CH0126673539,DKSH HOLDING AG ,2024-02-16,2023,8580,"0,0374346982780943","0,00247150823371012",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0319416936,FLUGHAFEN ZURICH AG ,2024-03-08,CH0404880129,ASMALLWORLD AG ,2024-03-14,2023,8580,"0,0374346982780943","0,0209778583673167",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0319416936,FLUGHAFEN ZURICH AG ,2024-03-08,CH1256740924,SGS SA ,2024-01-26,2023,8580,"0,0374346982780943","0,0567077009784116",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0404880129,ASMALLWORLD AG ,2024-03-14,AT0000KTMI02,PIERER MOBILITY AG ,2024-01-29,2023,8580,"0,0209778583673167","-0,0286965096775983",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0404880129,ASMALLWORLD AG ,2024-03-14,CH0012138605,ADECCO GROUP ,2024-02-29,2023,8580,"0,0209778583673167","-0,067153547910915",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0404880129,ASMALLWORLD AG ,2024-03-14,CH0126673539,DKSH HOLDING AG ,2024-02-16,2023,8580,"0,0209778583673167","0,00247150823371012",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0404880129,ASMALLWORLD AG ,2024-03-14,CH0319416936,FLUGHAFEN ZURICH AG ,2024-03-08,2023,8580,"0,0209778583673167","0,0374346982780943",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0404880129,ASMALLWORLD AG ,2024-03-14,CH1256740924,SGS SA ,2024-01-26,2023,8580,"0,0209778583673167","0,0567077009784116",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH1256740924,SGS SA ,2024-01-26,AT0000KTMI02,PIERER MOBILITY AG ,2024-01-29,2023,8580,"0,0567077009784116","-0,0286965096775983",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH1256740924,SGS SA ,2024-01-26,CH0012138605,ADECCO GROUP ,2024-02-29,2023,8580,"0,0567077009784116","-0,067153547910915",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH1256740924,SGS SA ,2024-01-26,CH0126673539,DKSH HOLDING AG ,2024-02-16,2023,8580,"0,0567077009784116","0,00247150823371012",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH1256740924,SGS SA ,2024-01-26,CH0319416936,FLUGHAFEN ZURICH AG ,2024-03-08,2023,8580,"0,0567077009784116","0,0374346982780943",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH1256740924,SGS SA ,2024-01-26,CH0404880129,ASMALLWORLD AG ,2024-03-14,2023,8580,"0,0567077009784116","0,0209778583673167",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0000816824,OC OERLIKON CORP ,2020-03-03,CH0030486770,DAETWYLER HOLDING AG ,2020-02-06,2019,3110,"-0,160365087575736","-0,0532637266904293",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0000816824,OC OERLIKON CORP ,2020-03-03,CH0038285679,ORASCOM DEVELOPMENT ,2020-04-27,2019,3110,"-0,160365087575736","0,0361676042888479",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0000816824,OC OERLIKON CORP ,2020-03-03,CH0110240600,ARBONIA AG ,2020-02-25,2019,3110,"-0,160365087575736","0,0371441206309793",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0000816824,OC OERLIKON CORP ,2020-03-03,CH0208062627,MEIER T ,2020-02-25,2019,3110,"-0,160365087575736","-0,140451870032275",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0030486770,DAETWYLER HOLDING AG ,2020-02-06,CH0000816824,OC OERLIKON CORP ,2020-03-03,2019,3110,"-0,0532637266904293","-0,160365087575736",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0030486770,DAETWYLER HOLDING AG ,2020-02-06,CH0038285679,ORASCOM DEVELOPMENT ,2020-04-27,2019,3110,"-0,0532637266904293","0,0361676042888479",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0030486770,DAETWYLER HOLDING AG ,2020-02-06,CH0110240600,ARBONIA AG ,2020-02-25,2019,3110,"-0,0532637266904293","0,0371441206309793",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0030486770,DAETWYLER HOLDING AG ,2020-02-06,CH0208062627,MEIER T ,2020-02-25,2019,3110,"-0,0532637266904293","-0,140451870032275",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0038285679,ORASCOM DEVELOPMENT ,2020-04-27,CH0000816824,OC OERLIKON CORP ,2020-03-03,2019,3110,"0,0361676042888479","-0,160365087575736",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0038285679,ORASCOM DEVELOPMENT ,2020-04-27,CH0030486770,DAETWYLER HOLDING AG ,2020-02-06,2019,3110,"0,0361676042888479","-0,0532637266904293",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0038285679,ORASCOM DEVELOPMENT ,2020-04-27,CH0110240600,ARBONIA AG ,2020-02-25,2019,3110,"0,0361676042888479","0,0371441206309793",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0038285679,ORASCOM DEVELOPMENT ,2020-04-27,CH0208062627,MEIER T ,2020-02-25,2019,3110,"0,0361676042888479","-0,140451870032275",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0110240600,ARBONIA AG ,2020-02-25,CH0000816824,OC OERLIKON CORP ,2020-03-03,2019,3110,"0,0371441206309793","-0,160365087575736",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0110240600,ARBONIA AG ,2020-02-25,CH0030486770,DAETWYLER HOLDING AG ,2020-02-06,2019,3110,"0,0371441206309793","-0,0532637266904293",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0110240600,ARBONIA AG ,2020-02-25,CH0038285679,ORASCOM DEVELOPMENT ,2020-04-27,2019,3110,"0,0371441206309793","0,0361676042888479",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0110240600,ARBONIA AG ,2020-02-25,CH0208062627,MEIER T ,2020-02-25,2019,3110,"0,0371441206309793","-0,140451870032275",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0208062627,MEIER T ,2020-02-25,CH0000816824,OC OERLIKON CORP ,2020-03-03,2019,3110,"-0,140451870032275","-0,160365087575736",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0208062627,MEIER T ,2020-02-25,CH0030486770,DAETWYLER HOLDING AG ,2020-02-06,2019,3110,"-0,140451870032275","-0,0532637266904293",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0208062627,MEIER T ,2020-02-25,CH0038285679,ORASCOM DEVELOPMENT ,2020-04-27,2019,3110,"-0,140451870032275","0,0361676042888479",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0208062627,MEIER T ,2020-02-25,CH0110240600,ARBONIA AG ,2020-02-25,2019,3110,"-0,140451870032275","0,0371441206309793",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0000816824,OC OERLIKON CORP ,2021-03-02,CH0030486770,DAETWYLER HOLDING AG ,2021-02-09,2020,3110,"0,0288557411439751","-0,00701799625254368",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0000816824,OC OERLIKON CORP ,2021-03-02,CH0038285679,ORASCOM DEVELOPMENT ,2021-03-31,2020,3110,"0,0288557411439751","0,0198773667219326",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0000816824,OC OERLIKON CORP ,2021-03-02,CH0110240600,ARBONIA AG ,2021-03-02,2020,3110,"0,0288557411439751","0,051598498308531",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0000816824,OC OERLIKON CORP ,2021-03-02,CH0208062627,MEIER T ,2021-03-04,2020,3110,"0,0288557411439751","0,0573301541200745",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0030486770,DAETWYLER HOLDING AG ,2021-02-09,CH0000816824,OC OERLIKON CORP ,2021-03-02,2020,3110,"-0,00701799625254368","0,0288557411439751",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0030486770,DAETWYLER HOLDING AG ,2021-02-09,CH0038285679,ORASCOM DEVELOPMENT ,2021-03-31,2020,3110,"-0,00701799625254368","0,0198773667219326",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0030486770,DAETWYLER HOLDING AG ,2021-02-09,CH0110240600,ARBONIA AG ,2021-03-02,2020,3110,"-0,00701799625254368","0,051598498308531",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0030486770,DAETWYLER HOLDING AG ,2021-02-09,CH0208062627,MEIER T ,2021-03-04,2020,3110,"-0,00701799625254368","0,0573301541200745",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0038285679,ORASCOM DEVELOPMENT ,2021-03-31,CH0000816824,OC OERLIKON CORP ,2021-03-02,2020,3110,"0,0198773667219326","0,0288557411439751",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0038285679,ORASCOM DEVELOPMENT ,2021-03-31,CH0030486770,DAETWYLER HOLDING AG ,2021-02-09,2020,3110,"0,0198773667219326","-0,00701799625254368",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0038285679,ORASCOM DEVELOPMENT ,2021-03-31,CH0110240600,ARBONIA AG ,2021-03-02,2020,3110,"0,0198773667219326","0,051598498308531",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0038285679,ORASCOM DEVELOPMENT ,2021-03-31,CH0208062627,MEIER T ,2021-03-04,2020,3110,"0,0198773667219326","0,0573301541200745",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0110240600,ARBONIA AG ,2021-03-02,CH0000816824,OC OERLIKON CORP ,2021-03-02,2020,3110,"0,051598498308531","0,0288557411439751",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0110240600,ARBONIA AG ,2021-03-02,CH0030486770,DAETWYLER HOLDING AG ,2021-02-09,2020,3110,"0,051598498308531","-0,00701799625254368",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0110240600,ARBONIA AG ,2021-03-02,CH0038285679,ORASCOM DEVELOPMENT ,2021-03-31,2020,3110,"0,051598498308531","0,0198773667219326",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0110240600,ARBONIA AG ,2021-03-02,CH0208062627,MEIER T ,2021-03-04,2020,3110,"0,051598498308531","0,0573301541200745",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0208062627,MEIER T ,2021-03-04,CH0000816824,OC OERLIKON CORP ,2021-03-02,2020,3110,"0,0573301541200745","0,0288557411439751",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0208062627,MEIER T ,2021-03-04,CH0030486770,DAETWYLER HOLDING AG ,2021-02-09,2020,3110,"0,0573301541200745","-0,00701799625254368",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0208062627,MEIER T ,2021-03-04,CH0038285679,ORASCOM DEVELOPMENT ,2021-03-31,2020,3110,"0,0573301541200745","0,0198773667219326",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0208062627,MEIER T ,2021-03-04,CH0110240600,ARBONIA AG ,2021-03-02,2020,3110,"0,0573301541200745","0,051598498308531",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0000816824,OC OERLIKON CORP ,2022-03-01,CH0030486770,DAETWYLER HOLDING AG ,2022-02-18,2021,3110,"-0,109986913834007","-0,0709368569190589",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0000816824,OC OERLIKON CORP ,2022-03-01,CH0038285679,ORASCOM DEVELOPMENT ,2022-03-30,2021,3110,"-0,109986913834007","-0,0418695951808924",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0000816824,OC OERLIKON CORP ,2022-03-01,CH0110240600,ARBONIA AG ,2022-03-01,2021,3110,"-0,109986913834007","-0,136599403141143",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0000816824,OC OERLIKON CORP ,2022-03-01,CH0208062627,MEIER T ,2022-04-15,2021,3110,"-0,109986913834007","0,0987650957877072",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0030486770,DAETWYLER HOLDING AG ,2022-02-18,CH0000816824,OC OERLIKON CORP ,2022-03-01,2021,3110,"-0,0709368569190589","-0,109986913834007",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0030486770,DAETWYLER HOLDING AG ,2022-02-18,CH0038285679,ORASCOM DEVELOPMENT ,2022-03-30,2021,3110,"-0,0709368569190589","-0,0418695951808924",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0030486770,DAETWYLER HOLDING AG ,2022-02-18,CH0110240600,ARBONIA AG ,2022-03-01,2021,3110,"-0,0709368569190589","-0,136599403141143",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0030486770,DAETWYLER HOLDING AG ,2022-02-18,CH0208062627,MEIER T ,2022-04-15,2021,3110,"-0,0709368569190589","0,0987650957877072",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0038285679,ORASCOM DEVELOPMENT ,2022-03-30,CH0000816824,OC OERLIKON CORP ,2022-03-01,2021,3110,"-0,0418695951808924","-0,109986913834007",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0038285679,ORASCOM DEVELOPMENT ,2022-03-30,CH0030486770,DAETWYLER HOLDING AG ,2022-02-18,2021,3110,"-0,0418695951808924","-0,0709368569190589",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0038285679,ORASCOM DEVELOPMENT ,2022-03-30,CH0110240600,ARBONIA AG ,2022-03-01,2021,3110,"-0,0418695951808924","-0,136599403141143",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0038285679,ORASCOM DEVELOPMENT ,2022-03-30,CH0208062627,MEIER T ,2022-04-15,2021,3110,"-0,0418695951808924","0,0987650957877072",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0110240600,ARBONIA AG ,2022-03-01,CH0000816824,OC OERLIKON CORP ,2022-03-01,2021,3110,"-0,136599403141143","-0,109986913834007",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0110240600,ARBONIA AG ,2022-03-01,CH0030486770,DAETWYLER HOLDING AG ,2022-02-18,2021,3110,"-0,136599403141143","-0,0709368569190589",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
