"";"ISIN";"Reportdate";"Name";"Group";"Year";"Actual";"Estimate";"Mean";"Surprise";"SurpriseSD";"SurprisePercent";"SurpriseCategory";"CAPM_a";"CAPM_a_sd";"CAPM_a_p";"CAPM_beta";"CAPM_beta_sd";"CAPM_beta_p";"CAPM_BPtest_p";"CAPM_robust_a";"CAPM_robust_a_sd";"CAPM_robust_beta";"CAPM_robust_beta_sd";"CAR_shortterm";"CAR_middleterm";"BHAR_shortterm";"BHAR_middleterm"
"BP642";"CH0530235594";2024-03-19;"VETROPACK AG ";8530;2023;3,39474019;5;4,337179661;-0,942439471;0,267960997;-0,22;"Negativ";-0,00091928729779709;0,0010425783769246;0,378881950765361;1,14805352771451;0,17432195053209;3,30848392226883e-10;0,607894797150641;-0,00144130975829857;0,00090750729352247;1,11076513505152;0,151737696685778;-0,237423117131434;-0,0217257498130645;-0,220870647140685;-0,0246383787004318
"BP643";"CH0531751755";2020-02-27;"BANQUE CANT VAUDOISE ";4310;2019;4,502553525;3;4,401424321;0,101129204;0,066926398;0,02;"Neutral";-0,000111747619785649;0,000481746054776332;0,81678277952945;0,345219701454157;0,0780292954654309;1,52541669044422e-05;0,705623396753504;-0,000111958558929541;0,000460470207836883;0,342685987487114;0,0745832073643331;0,000552174361886783;0,0406587446753483;-0,00240741645300968;0,027660209826835
"BP644";"CH0531751755";2021-02-18;"BANQUE CANT VAUDOISE ";4310;2020;4,107742048;3;3,89881122;0,208930828;0,041215764;0,05;"Neutral";0,000684658740897909;0,000826000251344456;0,408072289069223;0,685510688811529;0,058498759175623;6,12726214255848e-25;0,561310870793955;0,00066432318475646;0,000671472679514934;0,689569226536336;0,0475548506287001;-0,0220585148246718;-0,112664804751614;-0,0217423300366268;-0,112618682459298
"BP645";"CH0531751755";2022-02-17;"BANQUE CANT VAUDOISE ";4310;2021;4,682400262;1;4,287588786;0,394811477;0;0,09;"Positive";-0,00135252481822204;0,000788918489518574;0,0878693282113281;0,296301336853185;0,125390259156958;0,0190015031708675;0,533175118818701;-0,00120349686530941;0,000680671599510494;0,361765166280443;0,108185559594991;0,0174040022218762;0,0495404502120046;0,0167491442299587;0,0463286197901891
"BP646";"CH0531751755";2023-02-10;"BANQUE CANT VAUDOISE ";4310;2022;4,810102088;1;4,525965526;0,284136561;0;0,06;"Positive";0,000931811371129498;0,000841546896653244;0,269396136660788;0,485982347265349;0,0821811298548587;1,27397234033046e-08;0,179013155175742;0,00234911749851748;0,00067675560467147;0,420948225737085;0,066088462150703;-0,0558503847908129;-0,0258297386646633;-0,0577813300086134;-0,0298877538887214
"BP647";"CH0531751755";2024-02-08;"BANQUE CANT VAUDOISE ";4310;2023;5,799791234;1;6,076478522;-0,276687288;0;-0,05;"Neutral";0,00130498402150208;0,000689926428992193;0,0598796046605562;0,525924005426429;0,107092619997098;1,7720019517614e-06;0,977303634853801;0,00172641142470092;0,00051954975503348;0,520832331980532;0,0806461995761805;-0,0478890906762643;-0,0833346232070644;-0,0472575065188419;-0,0865106864866313
"BP648";"CH0542483745";2022-03-15;"UG HOLDING AG ";3720;2021;9,173247787;2;9,335003432;-0,161755645;0,214964739;-0,02;"Neutral";-2,62010920503657e-05;0,00148776968293574;0,985965225783782;0,916049204431171;0,212008472250649;2,35825017800377e-05;0,348778672867069;-0,000726753410014939;0,00146040702693536;0,82374241113127;0,20810927000053;-0,00255903032820214;0,0817489050161111;-0,00764752973764482;0,0759185096173611
"BP649";"CH0542483745";2023-03-15;"UG HOLDING AG ";3720;2022;1,30894371;4;2,649280785;-1,340337075;0,574828483;-0,51;"Negativ";-0,000493285782855068;0,001590228425525;0,756705333240133;0,407999804825528;0,171537253070962;0,0182428749842856;0,326054954515455;-0,000273045934019981;0,00153539649828758;0,412314903343771;0,165622556774555;-0,140210382045442;-0,0310499719089357;-0,136927386856505;-0,0397083661002138
"BP650";"CH0542483745";2024-03-13;"UG HOLDING AG ";3720;2023;1,936811018;3;2,495155323;-0,558344306;0,284498383;-0,22;"Negativ";-0,00129223236348867;0,00143283208852612;0,368115214828192;0,291366277096371;0,23758383529307;0,221375490526423;0,349164002657453;-0,00142973531544464;0,00129380717670657;0,233960822921004;0,214531537668058;-0,00601956665812443;0,0206476562262395;-0,00683915702772231;0,0170401178038472
"BP651";"CH1101098163";2020-03-09;"BELIMO HOLDINGS AG ";3750;2019;10,4821915;7;8,535377169;1,946814327;0,180581023;0,23;"Positive";0,000720220602449028;0,00078298991831875;0,358671667052887;1,07049112701374;0,125226537540887;2,15401992379885e-15;0,036583741597681;0,000410021606069987;0,00072492103961539;1,03405578439986;0,115939362254496;0,0667799836832966;0,135757416447125;0,0570040315426108;0,13531560444657
"BP652";"CH1101098163";2021-03-08;"BELIMO HOLDINGS AG ";3750;2020;7,50354642;9;7,238213953;0,265332468;0,147357265;0,04;"Neutral";-2,31992956644437e-05;0,00116379569146456;0,984114040361254;1,03614507108514;0,104702132881821;2,53869632008841e-19;0,00898318212840326;-0,000170554977826314;0,00111378638005731;0,879690634243005;0,100202991317118;0,058007610558061;0,0305431313541669;0,0585643217518896;0,0310945712108295
"BP653";"CH1101098163";2022-01-20;"BELIMO HOLDINGS AG ";3750;2021;10,01395147;10;10,30053565;-0,28658418;0,290808982;-0,03;"Neutral";0,00134307337210784;0,000787921633900983;0,0896914537476321;1,32854786537453;0,124077126073995;8,66709633089154e-22;0,0230880113108186;0,00124751558255443;0,000697827106430076;1,14272203528231;0,109889585635183;0,0993907349086449;0,0307639012778782;0,0983603304767956;0,0255946290557902
"BP654";"CH1101098163";2023-01-19;"BELIMO HOLDINGS AG ";3750;2022;10,63117696;9;10,65837745;-0,027200489;0,225542707;NA;"Positive";0,000409602674449472;0,00121638140733884;0,73663636360596;1,71209724243724;0,117707242115491;5,42673491431394e-34;0,119486195202727;0,000568935516524345;0,00109213169126733;1,63174340962553;0,105683800023914;0,0624549798135081;0,0301924548702087;0,0640644369493137;0,0282214288225315
"BP655";"CH1101098163";2024-01-22;"BELIMO HOLDINGS AG ";3750;2023;11,85498612;10;10,73238066;1,122605463;0,519022785;0,1;"Positive";-0,000247143880971861;0,000975059930205955;0,800146438733985;1,47658574391112;0,149634674786792;3,08387700432532e-19;0,151645497680748;0,000510006737573251;0,000834033815351324;1,43916843992772;0,127992521131416;-0,102998936165601;0,0313007608270307;-0,101418631036667;0,0323993412728327
"BP656";"CH1169151003";2020-02-26;"GEORG FISCHER AG ";4910;2019;2,234781943;7;2,274816466;-0,040034522;0,164139413;-0,02;"Neutral";-0,000274839817725721;0,000824268412440227;0,739125076483166;1,1001469961775;0,133312382456291;1,44944941289758e-14;0,42617672484476;-0,000348013938238675;0,00073447763472845;1,1193765632266;0,118790143924885;-0,00374315288692755;-0,0816521027948292;-0,00295175594450081;-0,0749945850197392
"BP657";"CH1169151003";2021-03-03;"GEORG FISCHER AG ";4910;2020;1,489854629;9;1,312381017;0,177473612;0,145931261;0,14;"Positive";0,00190173780517024;0,00100199607738927;0,0590179040334081;1,16577783154531;0,085584684382939;5,18139747438514e-31;0,238513911561727;0,001786521263502;0,000867640188510685;1,06102564573704;0,0741087848219115;0,0683533260615614;-0,101991332005876;0,0691959281119972;-0,109000703439734
"BP658";"CH1169151003";2022-03-02;"GEORG FISCHER AG ";4910;2021;2,766872882;8;2,600786017;0,166086866;0,102033758;0,06;"Positive";-7,86072396455054e-05;0,000691550849962007;0,909605071222861;1,25685007038087;0,109416055432516;3,2726686889411e-24;0,355883657848006;-2,90448546725976e-05;0,000664311730258872;1,2704691348181;0,105106326030065;-0,026929191702604;-0,0791794916140096;-0,0269297643582712;-0,0843033300331582
"BP659";"CH1169151003";2023-03-02;"GEORG FISCHER AG ";4910;2022;3,586292928;6;3,402008552;0,184284376;0,074375671;0,05;"Neutral";0,000889146424654475;0,000996991736330282;0,373463263691195;1,52179372925874;0,106590275875575;3,98676200556166e-33;0,162480810456675;0,000460700451437477;0,000972283775334545;1,52605715933387;0,103948700942815;0,0590699264587105;-0,0125430562751531;0,0595354842658175;-0,016924459140385
"BP660";"CH1169151003";2024-03-19;"GEORG FISCHER AG ";4910;2023;3,054201989;8;3,297367548;-0,243165559;0,300173782;-0,07;"Negativ";-0,000618551994560783;0,000872767495284269;0,479248983914088;1,09443088740171;0,145929107591653;1,57705097122572e-12;0,150045584703855;2,75936061633753e-05;0,000699917983351156;1,14136687551504;0,117028197371759;-0,0140141849389791;-0,0675788670150439;-0,0149343309870841;-0,0654341203591517
"BP661";"CH1173567111";2020-02-19;"GURIT HOLDING AG ";2510;2019;8,094167363;4;8,378016595;-0,283849232;0,754824206;-0,03;"Neutral";0,00121106149021598;0,00115017705807654;0,293531209746039;0,670499185756533;0,184575953492771;0,000349456646918663;0,991775108745323;0,000704171466026561;0,00114129107311722;0,627696301702272;0,183149965089445;-0,0120234993051601;-0,226357944432971;-0,0137555178916959;-0,196649661880064
"BP662";"CH1173567111";2021-03-02;"GURIT HOLDING AG ";2510;2020;10,67480842;5;9,733901367;0,940907049;0,64209542;0,1;"Positive";0,00366290339881376;0,00157661316415872;0,0210817582615094;0,69158446234743;0,133206406687233;4,74824778191149e-07;0,388258351977685;0,00330095362536995;0,00145335362393096;0,643968401832294;0,122792336313527;-0,0435172086987988;-0,119808404638256;-0,0461713216553812;-0,13370280569282
"BP663";"CH1173567111";2022-03-04;"GURIT HOLDING AG ";2510;2021;2,584897781;6;3,858648996;-1,273751215;0,631102421;-0,33;"Negativ";-0,00278925201486253;0,00133801330793983;0,0382628703122558;1,54508518161205;0,208732579000618;2,84407065784942e-12;0,963509296271718;-0,00210984265497778;0,0013156338704561;1,53381295431534;0,205241344888939;0,0143510747731251;-0,10073942736657;0,0113683183520712;-0,11671078981068
"BP664";"CH1173567111";2023-03-02;"GURIT HOLDING AG ";2510;2022;2,107080118;6;2,900246797;-0,793166679;0,698922732;-0,27;"Negativ";-0,00125538485875294;0,00171586213454886;0,465173514002896;1,40732003676665;0,183446072441093;5,52187157266572e-13;0,973600729914501;-0,000389122734525426;0,00171098043891435;1,43052532869446;0,182924161109773;-0,0906539253115018;-0,0523376954178878;-0,090512364076384;-0,0526545807635901
"BP665";"CH1173567111";2024-01-31;"GURIT HOLDING AG ";2510;2023;1,692049186;5;2,67833295;-0,986283764;0,630357493;-0,37;"Negativ";-0,000536453668974219;0,00148229224920993;0,717769613291817;1,17865252145829;0,229580998839447;6,25600062784551e-07;0,173837136285087;-0,00025023762999126;0,00137400264582387;1,12097730749156;0,212808843873009;-0,0519259899095634;-0,153745043347662;-0,051771076977524;-0,155450475430041
